"ID","clr_Ag","clr_Al","clr_As","clr_B","clr_Ba","clr_Be","clr_Bi","clr_Ca","clr_Cd","clr_Ce","clr_Co","clr_Cr","clr_Cu","clr_Fe","clr_In","clr_K","clr_La","clr_Li","clr_Mg","clr_Mn","clr_Mo","clr_Na","clr_Ni","clr_P","clr_Pb","clr_S","clr_Sb","clr_Sc","clr_Se","clr_Sn","clr_Sr","clr_Te","clr_Th","clr_Ti","clr_U","clr_V","clr_W","clr_Y","clr_Yb","clr_Zn","clr_Zr"
85,-5.72866262590002,6.92636023967806,-1.07894406365086,-2.40442628537399,3.57799751708184,-2.90200668238996,-3.91855401800377,5.17831220354042,-5.97997705418092,1.17240366493132,-0.718027331803762,0.765259295303439,0.166658060655063,7.39813534857218,-6.31644929080214,5.60858582499492,0.481491122172794,0.392855049456163,6.06357666185148,2.8126810257485,-2.86964139788793,3.29802196626907,0.172755640523181,3.23036331779526,-0.211656058387151,4.51920234276444,-5.15329848099646,-0.969341760084668,-3.18095507487299,-2.46630168909208,1.25708197194381,-6.82727491456813,-0.0549576064810942,4.45413874941737,-1.67013716148287,0.958723028650636,-4.52468982157408,-0.176564738575881,-2.43282575989569,1.37976334854427,-0.229674563889829
86,-5.74961337850538,6.85858547386744,-0.815139445374691,-1.04913301271297,1.21641080860073,-2.69090630579,-4.00914720366488,5.17812204740999,-4.71999396132422,1.38128545179096,-0.481755219442055,0.633893256378623,0.288257541416755,7.37873207057649,-6.44276055906533,5.50841983683606,0.688138271231019,0.415804475726037,6.03333922367791,2.9038574312034,-3.68275061903241,3.21992850691787,0.396715879163514,3.45269482177354,-0.307195667983589,4.8643699929253,-5.10775949233299,-1.07678454404348,-3.04156317740317,-2.59261295735527,-0.00982046632614875,-6.44276055906533,-0.111258709171637,4.32782748115418,-1.88678061726801,0.810001858987859,-4.29099835580587,0.111172844960483,-2.28700736871458,1.39715880094725,-0.268974455163391
87,-5.73855400989712,6.94098847285528,-1.14007281205982,-0.691551071629985,1.64612534117533,-2.92514329313708,-3.92844540200086,5.17451220893673,-6.32634067479923,1.10258652000304,-0.765659043783707,0.740126295337724,0.174948995741155,7.59533007899343,-6.32634067479923,5.62225574033623,0.423590518989335,0.455851381207557,6.10287552204515,2.93469281149247,-2.49336087671154,3.36147534126138,0.168924881137774,3.40991095836098,-0.28608596352182,5.32808435244469,-4.99133960806689,-0.988802595097916,-3.23529822144092,-2.51524358796105,0.109809693570193,-6.32634067479923,-0.0841174093440693,4.40569869530304,-1.83995402480111,0.940486672721356,-4.32486067458911,-0.23051611236701,-2.51524358796105,1.36987196454717,-0.334876127691253
88,-5.62783191963263,6.93081637008533,-1.63884787306836,-0.935650356654912,1.20441580684136,-2.78398017737136,-4.15452618152311,5.34193254092867,-5.08128821326456,1.32437512192034,-0.575647622623505,0.670448654513674,0.230101234850826,7.39922127796737,-6.4162892799969,5.50874583580016,0.670448654513674,0.331297246832412,6.07496230776693,2.89480099507942,-3.20544562682597,3.31877962091426,0.338314819491059,3.15032595589667,-0.460451910532073,6.07496230776693,-5.94628565075117,-0.995754280724618,-3.00844735561608,-2.53678946627432,0.309944122361844,-6.92711490376289,0.010199177460787,4.35849163848264,-1.6338100790384,0.829365787597632,-4.52921963096452,0.123296675620766,-2.23576702153375,1.49209787929314,0.105803518173249
89,-5.69944564127669,6.92533733911166,-1.7030814874148,-0.998965275484279,1.22811226500162,-2.73934054536586,-4.11021043616011,5.31754281242129,-5.0575917551043,1.33933790011185,-0.575481661873436,0.675579178551402,0.211351002763832,7.39039454442207,-6.21027126504269,5.48219411375962,0.700811804032127,0.326420332548619,6.05249672416403,2.87223573542361,-3.22290724115921,3.276437419485,0.266701097846997,3.14416945090725,-0.489959488435274,6.04459154465692,-5.80480615693452,-0.989915439964361,-3.00481846050663,-2.55099228070504,0.24597496732988,-6.90341844560263,-0.0330189531642628,4.36531005885556,-1.67588126111564,0.831431986449191,-4.33846908814109,0.13536509578591,-2.24628852068383,1.48594137430372,0.037126656202497
90,-5.65118707864308,6.92644912331958,-1.6941907075722,-0.950706712850664,1.20527490595151,-2.71733020880718,-4.12513077514803,5.31528558491801,-5.12055882758091,1.41357194914872,-0.716713145512389,0.674962394512018,0.198137701303779,7.38125159123326,-6.16201270240907,5.45226525682144,0.722132710933932,0.312392264975366,6.06058924507231,2.80837699993652,-3.44291266512028,3.35089835451264,0.27573894732733,3.54403965552305,-0.393691706615299,5.68021650970376,-5.75654759430091,-1.00679617950171,-2.9364923348222,-2.51135446111533,0.291612296483621,-6.85515988296902,-0.0199752968217148,4.35666048921729,-1.6098917375108,0.828857483283572,-4.39842411014771,0.168895851709281,-2.16687479027042,1.43888975713301,-0.170548155301089
91,-5.8925063585714,6.8399840054846,-1.49629508890556,-0.835351048840251,1.05721311950977,-2.87557187736681,-4.14953705351278,5.1167109504017,-4.43721912596456,1.38187419520264,-0.653029492046297,0.629586439598753,-0.198293334931349,7.30681805996906,-6.22897859519261,5.52767705470021,0.660612713161853,0.213561571275586,6.00665285257911,3.17528246942088,-2.4960822556619,3.39743706400375,0.0699706516633296,3.19647315640052,-0.587071524254499,5.94560338324619,-5.44052123482834,-1.02168062703174,-2.97088205717113,-2.44934477781021,0.0588799649691714,-7.14526932706677,-0.0264430780046903,4.24548850392925,-1.51764821337613,0.764954380030577,-4.03175401785639,0.0845694510844828,-2.20362690445746,1.32063056996192,-0.342874563742457
92,-5.83478371508415,6.87206421835852,-1.4946957696306,-0.777628405352998,1.21892547652107,-2.84621993100877,-4.11713221800981,5.28615680333461,-5.1416365345242,1.29839822122677,-0.777628405352998,0.668220486523483,-0.247000154290828,7.37768149701737,-6.17125595170536,5.59009087176335,0.594935762954991,0.26168414103382,6.10247534229863,3.13439460007515,-2.58773701324925,3.5374325225257,-0.018523257001255,3.40094589089686,-0.633921684686823,5.83270050970268,-5.47810877114541,-0.992848881829881,-3.05330604542712,-2.37352209267934,0.308788610221293,-7.08754668357951,0.0272227647869485,4.30884496513476,-1.59860895742283,0.819000548788521,-4.09181441002552,-0.0100486300102829,-2.33395649247315,1.31311269158077,-0.285151920255204
93,-5.86299846618018,6.85675287209839,-1.58435018596013,-0.805843156449033,1.08672101190099,-2.81169634147138,-4.09533654853119,5.30542259047157,-5.03631989299571,1.32455071240473,-0.778935703529108,0.663287210250007,-0.218056491546914,7.31763381934812,-6.19947070280139,5.60612437613165,0.609568603241585,0.265117600888567,6.1019121225331,3.24673199289677,-2.72131228000311,3.58184921576053,-0.00506531169672186,3.25772974710631,-0.623521599655078,5.8821718643506,-5.50632352224145,-0.974799876421656,-3.02978512212397,-2.3664909047137,0.307807009583617,-7.11576143467555,0.0581968850812444,4.31378242135563,-1.61859320938235,0.807224524035647,-4.14534696910585,0.00710522392353319,-2.31584717189495,1.32886106390585,-0.112695975889087
94,-5.80645374264695,6.99967566037716,-1.15673518039779,-0.833558776533539,1.68908820123731,-2.73067876141942,-4.13247730907528,5.31095694506828,-5.113306562087,1.23622085423456,-0.553598750175669,0.798693813666732,0.307719958453474,7.40514076848532,-6.21191885075511,5.63390102948845,0.607005214520409,0.427956983071423,6.20387432575713,3.13963168977259,-3.57286152113985,3.23612522386661,0.367332361254989,2.70405046061849,-0.412826196294586,5.93404987070536,-5.51877167019517,-0.956161098625872,-3.02694457756259,-2.53984651495756,0.142451190042238,-6.90506603131506,0.0451099635510315,4.35511541256467,-1.99486513454057,0.951769802364225,-4.95915588225974,-0.0209206179720542,-2.48221740212092,1.42980560330723,0.00268924766707945
95,-5.82976216788865,6.99149611673175,-1.20806267994935,-0.936909909448781,1.86645047145775,-2.77996267306439,-4.05669483167275,5.21048943927996,-4.93594429186656,1.26953132299236,-0.588603215180565,0.779886521305819,0.33472154335097,7.41383507432979,-6.23522727599682,5.61417042559462,0.592763034516457,0.36237307468148,6.13918068435257,3.03808789514075,-3.48369196295487,3.20490119001224,0.357817258145619,2.80274187003858,-0.339906589441738,5.80832644003558,-5.46203738776334,-0.979469523867577,-3.06414211496497,-2.50153380609309,0.167242559594944,-6.92837445655676,-0.0374262958910068,4.30130353302955,-1.79847574163369,0.948896315536827,-4.89149252929572,-0.0510783850593342,-2.38507967428676,1.45338076396437,-0.163720021215299
96,-5.84610821507424,7.00181831662833,-1.31829915024362,-0.953255956634369,1.69763583062789,-2.74002788435139,-4.03599960717799,5.26633968329886,-5.21011944835425,1.25318527580677,-0.634802225515835,0.794493571597243,0.27784551507982,7.44927432646173,-6.25157332318241,5.63176561183707,0.541519047479591,0.41623128616914,6.20396018197935,3.04341452285406,-3.61251599356715,3.28205754871293,0.280275649933111,2.81950498146027,-0.338070317544136,5.6248371776551,-5.4042754627952,-0.953255956634369,-3.10885885927977,-2.4523458118996,0.148130258916466,-6.65703843129057,0.122883476181682,4.35336021272836,-1.80892206669209,0.967336384436654,-4.82445696754226,-0.113126585725778,-2.41212101058909,1.38211895918267,0.117185455067044
97,-5.20803858988489,6.74314180601649,-0.477705260942797,-0.522825696223267,1.47657313778303,-3.21560842519469,-4.51489140932495,5.0583544563406,-4.51489140932495,1.75641203277379,-1.62916003098529,0.630663202670677,1.09274720477835,7.03885605016553,-6.59433295100479,4.95138233678843,1.0896844152478,-0.373080309863925,5.29474323440483,1.91617125226066,-0.745969247537477,3.18698696755713,-0.1539181838489,3.62396534137138,-0.366479625832573,5.39275415335984,-4.43484870165141,-1.37578055292561,-2.11321541368667,-2.7584713065422,0.230040719038301,-6.99979805911295,-1.14329449743908,3.86877038946677,-0.594569601082108,0.738690063381696,-3.93174512397933,0.420780846297851,-1.90298506877564,0.762372548025255,-1.70148069256491
98,-5.2908527462675,6.52833117672744,-0.462539008965199,-0.0795467567090933,1.24825139772919,-3.09362816893128,-4.83132041688906,5.22104075837348,-3.69822195214978,1.61690253271464,-1.39563685915574,0.538092871342707,0.953314154396236,7.27812539295204,-6.67714710738739,4.85558098487902,1.02057953679023,-0.429749186142208,5.3486019840115,2.01679659577335,-1.01302988912362,3.20783697358418,0.196706619919065,3.50017711077846,-0.694050809949926,6.4317932496848,-4.88538763815934,-1.52578415379602,-2.13385232511739,-3.05726052476041,0.322883447703917,-7.08261221549555,-1.00841627079011,3.72205243110468,-1.11135037570509,0.564696616860683,-4.19224045759939,0.44302775954598,-2.00743840026173,1.03410340932356,-1.37882974083935
99,-5.18817741896294,6.53861796053617,-0.606354596971837,0.219339239550091,1.22149126203064,-3.11839778819484,-4.70860433870105,5.42182905109902,-4.01545715814111,1.63953515234566,-1.5187160507061,0.492257691696273,0.962917273736929,6.99454786257025,-6.65451448775636,4.91667988533784,0.987209966305973,-0.413589081016799,5.36120442928259,2.06152956240504,-1.33966781925712,3.49973178312695,0.110139947585099,3.52407635502468,-0.622227946128127,6.38446728070891,-4.91991343236826,-1.50702001094291,-2.21973728769695,-2.98244215195881,0.587329236491709,-7.05997959586453,-1.18224381408489,3.66658630682358,-0.898772274169452,0.452091649970938,-4.03955470972017,0.393002733600932,-1.92712666904402,1.02643067945925,-1.53851867800228
100,-5.23417993565783,6.19813076261947,-0.895992506108366,-0.44996151822075,0.879415480042642,-2.49397262292109,-4.99934034458043,5.60501643460956,-3.85526568183556,1.68333151826968,-1.61639640322762,-0.00695849079352051,0.747432315007144,7.5591345640827,-7.22009541932684,4.07857544174643,1.19806639148322,-1.01987605835675,5.07803537062128,3.20346062405646,-0.378785239752855,3.33831810094904,0.121295844730159,2.70109171030869,-1.18666667311983,7.76079560377038,-4.84187291212717,-1.67603466954735,-2.38041792337422,-3.68536664504016,1.07573834256869,-6.60105621092062,-1.23041818279295,2.94300536430489,-0.679271584450624,0.153189208506112,-3.81889803766468,1.00176747879936,-1.32019806574435,1.11248788477743,-0.847263315689753
101,-5.17210764623235,6.27380710845492,-0.548588321576061,-0.972402568352422,1.24317114765199,-2.24834887230345,-5.02592513605427,5.16724249159632,-3.27776930430834,1.71695549973764,-1.33704568194033,0.0391983433260581,0.744892739938092,7.50223100864502,-7.21518154374131,4.04744938084876,1.26564400350405,-0.986388810327162,4.6031255707801,2.67391727134272,-0.58562959325641,2.59477995078399,0.167031714835943,3.0298673149235,-1.05638822442551,7.65264801892023,-4.39465335921241,-1.7052150053048,-2.39836218586474,-3.72301238387343,0.66172795667205,-6.00409127164651,-1.33504767927766,2.86165889560601,-0.79472139111497,0.330661138617745,-3.81160603967419,1.10530135342887,-1.23088548611194,1.34807701451817,-1.20601741953393
